Building No,Floor,Unit No,Bedrooms No,Listed Price,Actual Rent,Year,Month,Day,Rented(Y or N)
1,9,901,1,2670,2560,2024,06,01,Y
1,9,901,1,2700,2590,2024,07,01,Y
1,9,901,1,2710,2620,2024,08,01,Y
1,9,901,1,2670,2580,2024,09,01,Y
1,9,901,1,2720,2590,2024,10,01,Y
1,9,901,1,2630,2520,2024,11,01,Y
1,9,901,1,2560,2510,2024,12,01,Y
1,9,901,1,2790,2640,2025,01,01,Y
1,9,901,1,2750,2600,2025,02,01,Y
1,9,901,1,2690,2650,2025,03,01,Y
1,9,901,1,2730,2640,2025,04,01,Y
1,9,901,1,2780,2710,2025,05,01,Y
1,9,901,1,2730,2690,2025,06,01,Y
1,9,901,1,2790,2740,2025,07,01,Y
1,9,901,1,2870,2690,2025,08,01,Y
1,9,901,1,2770,2690,2025,09,01,Y
1,9,901,1,2740,2660,2025,10,01,Y
1,9,901,1,2810,2630,2025,11,01,Y
1,9,901,1,2700,2640,2025,12,01,Y
1,9,901,1,2790,0,2026,01,01,N
1,9,901,1,2850,2740,2026,02,01,Y
1,9,901,1,2900,2710,2026,03,01,Y
1,9,901,1,2880,2770,2026,04,01,Y
1,9,901,1,2890,2760,2026,05,01,Y
1,9,901,1,3030,2820,2026,06,01,Y
1,9,901,1,2920,2800,2026,07,01,Y
1,9,901,1,2900,2850,2026,08,01,Y
1,9,901,1,2950,0,2026,09,01,N
1,9,901,1,3000,2800,2026,10,01,Y
1,9,901,1,2910,2740,2026,11,01,Y
1,9,901,1,2820,2710,2026,12,01,Y
1,9,902,1,2740,2560,2024,01,01,Y
1,9,902,1,2700,2590,2024,02,01,Y
1,9,902,1,2760,2580,2024,03,01,Y
1,9,902,1,2730,2590,2024,04,01,Y
1,9,902,1,2740,2630,2024,05,01,Y
1,9,902,1,2740,2700,2024,06,01,Y
1,9,902,1,2830,2700,2024,07,01,Y
1,9,902,1,2870,2680,2024,08,01,Y
1,9,902,1,2710,2670,2024,09,01,Y
1,9,902,1,2860,2670,2024,10,01,Y
1,9,902,1,2700,2630,2024,11,01,Y
1,9,902,1,2670,2580,2024,12,01,Y
1,9,902,1,2840,2700,2025,01,01,Y
1,9,902,1,2920,2720,2025,02,01,Y
1,9,902,1,2890,2750,2025,03,01,Y
1,9,902,1,2800,2720,2025,04,01,Y
1,9,902,1,2960,2780,2025,05,01,Y
1,9,902,1,2860,2790,2025,06,01,Y
1,9,902,1,2910,2810,2025,07,01,Y
1,9,902,1,3000,2810,2025,08,01,Y
1,9,902,1,2940,2820,2025,09,01,Y
1,9,902,1,2910,2760,2025,10,01,Y
1,9,902,1,2850,2700,2025,11,01,Y
1,9,902,1,2790,2680,2025,12,01,Y
1,9,902,1,2980,2810,2026,01,01,Y
1,9,902,1,2860,2810,2026,02,01,Y
1,9,902,1,2930,2840,2026,03,01,Y
1,9,902,1,2940,2870,2026,04,01,Y
1,9,902,1,2990,2880,2026,05,01,Y
1,9,902,1,2970,2880,2026,06,01,Y
1,9,902,1,3100,0,2026,07,01,N
1,9,902,1,3000,2920,2026,08,01,Y
1,9,902,1,2980,2890,2026,09,01,Y
1,9,902,1,3000,2850,2026,10,01,Y
1,9,902,1,3020,2870,2026,11,01,Y
1,9,902,1,3020,2830,2026,12,01,Y
1,10,1001,3,3870,0,2024,01,01,N
1,10,1001,3,3850,3640,2024,02,01,Y
1,10,1001,3,3930,3700,2024,03,01,Y
1,10,1001,3,3760,3680,2024,04,01,Y
1,10,1001,3,3980,3720,2024,05,01,Y
1,10,1001,3,3850,3770,2024,06,01,Y
1,10,1001,3,4040,3770,2024,07,01,Y
1,10,1001,3,4040,3760,2024,08,01,Y
1,10,1001,3,4010,3770,2024,09,01,Y
1,10,1001,3,3840,3730,2024,10,01,Y
1,10,1001,3,3810,3700,2024,11,01,Y
1,10,1001,3,3830,3670,2024,12,01,Y
1,10,1001,3,4070,3800,2025,01,01,Y
1,10,1001,3,3970,3850,2025,02,01,Y
1,10,1001,3,4060,3860,2025,03,01,Y
1,10,1001,3,4060,3840,2025,04,01,Y
1,10,1001,3,3990,3920,2025,05,01,Y
1,10,1001,3,4070,3920,2025,06,01,Y
1,10,1001,3,4170,3900,2025,07,01,Y
1,10,1001,3,4260,3970,2025,08,01,Y
1,10,1001,3,4150,3930,2025,09,01,Y
1,10,1001,3,4080,3880,2025,10,01,Y
1,10,1001,3,4070,3850,2025,11,01,Y
1,10,1001,3,4050,3810,2025,12,01,Y
1,10,1001,3,4020,3930,2026,01,01,Y
1,10,1001,3,4260,4000,2026,02,01,Y
1,10,1001,3,4170,4030,2026,03,01,Y
1,10,1001,3,4250,3990,2026,04,01,Y
1,10,1001,3,4330,4080,2026,05,01,Y
1,10,1001,3,4330,4050,2026,06,01,Y
1,10,1001,3,4250,4060,2026,07,01,Y
1,10,1001,3,4330,4110,2026,08,01,Y
1,10,1001,3,4200,4090,2026,09,01,Y
1,10,1001,3,4290,4050,2026,10,01,Y
1,10,1001,3,4280,3990,2026,11,01,Y
1,10,1001,3,4220,3970,2026,12,01,Y
1,10,1002,1,2530,2480,2024,01,01,Y
1,10,1002,1,2640,2530,2024,02,01,Y
1,10,1002,1,2720,2540,2024,03,01,Y
1,10,1002,1,2740,2550,2024,04,01,Y
1,10,1002,1,2670,2560,2024,05,01,Y
1,10,1002,1,2740,2610,2024,06,01,Y
1,10,1002,1,2810,2650,2024,07,01,Y
1,10,1002,1,2790,2620,2024,08,01,Y
1,10,1002,1,2630,2590,2024,09,01,Y
1,10,1002,1,2710,2560,2024,10,01,Y
1,10,1002,1,2610,2570,2024,11,01,Y
1,10,1002,1,2590,2500,2024,12,01,Y
1,10,1002,1,2770,2610,2025,01,01,Y
1,10,1002,1,2740,2660,2025,02,01,Y
1,10,1002,1,2840,2650,2025,03,01,Y
1,10,1002,1,2850,2690,2025,04,01,Y
1,10,1002,1,2730,2680,2025,05,01,Y
1,10,1002,1,2810,2730,2025,06,01,Y
1,10,1002,1,2830,2740,2025,07,01,Y
1,10,1002,1,2890,2700,2025,08,01,Y
1,10,1002,1,2940,2740,2025,09,01,Y
1,10,1002,1,2890,2690,2025,10,01,Y
1,10,1002,1,2790,2670,2025,11,01,Y
1,10,1002,1,2660,2610,2025,12,01,Y
1,10,1002,1,2770,2730,2026,01,01,Y
1,10,1002,1,2870,2710,2026,02,01,Y
1,10,1002,1,2830,2780,2026,03,01,Y
1,10,1002,1,2920,2750,2026,04,01,Y
1,10,1002,1,2890,2790,2026,05,01,Y
1,10,1002,1,2940,2840,2026,06,01,Y
1,10,1002,1,2950,0,2026,07,01,N
1,10,1002,1,2890,2840,2026,08,01,Y
1,10,1002,1,2860,0,2026,09,01,N
1,10,1002,1,2970,2810,2026,10,01,Y
1,10,1002,1,2910,2780,2026,11,01,Y
1,10,1002,1,2900,2740,2026,12,01,Y
2,1,101,2,2830,2760,2024,01,01,Y
2,1,101,2,2940,2760,2024,02,01,Y
2,1,101,2,2840,2780,2024,03,01,Y
2,1,101,2,2980,2780,2024,04,01,Y
2,1,101,2,2970,0,2024,05,01,N
2,1,101,2,2920,2840,2024,06,01,Y
2,1,101,2,3040,2850,2024,07,01,Y
2,1,101,2,2970,2850,2024,08,01,Y
2,1,101,2,2980,2820,2024,09,01,Y
2,1,101,2,2900,2850,2024,10,01,Y
2,1,101,2,2920,2800,2024,11,01,Y
2,1,101,2,2860,2750,2024,12,01,Y
2,1,101,2,3080,2880,2025,01,01,Y
2,1,101,2,2890,2840,2025,02,01,Y
2,1,101,2,3070,2930,2025,03,01,Y
2,1,101,2,2990,2890,2025,04,01,Y
2,1,101,2,3110,2970,2025,05,01,Y
2,1,101,2,3130,2970,2025,06,01,Y
2,1,101,2,3070,2970,2025,07,01,Y
2,1,101,2,3200,0,2025,08,01,N
2,1,101,2,3110,2950,2025,09,01,Y
2,1,101,2,3130,2930,2025,10,01,Y
2,1,101,2,3080,2930,2025,11,01,Y
2,1,101,2,3070,2870,2025,12,01,Y
2,1,101,2,3150,2970,2026,01,01,Y
2,1,101,2,3060,0,2026,02,01,N
2,1,101,2,3110,2970,2026,03,01,Y
2,1,101,2,3250,3030,2026,04,01,Y
2,1,101,2,3110,3040,2026,05,01,Y
2,1,101,2,3230,0,2026,06,01,N
2,1,101,2,3310,0,2026,07,01,N
2,1,101,2,3210,3070,2026,08,01,Y
2,1,101,2,3260,3060,2026,09,01,Y
2,1,101,2,3220,3040,2026,10,01,Y
2,1,101,2,3110,3020,2026,11,01,Y
2,1,101,2,3070,2970,2026,12,01,Y
2,1,102,0,1710,1600,2024,01,01,Y
2,1,102,0,1700,1670,2024,02,01,Y
2,1,102,0,1730,1640,2024,03,01,Y
2,1,102,0,1780,1710,2024,04,01,Y
2,1,102,0,1860,1730,2024,05,01,Y
2,1,102,0,1820,1700,2024,06,01,Y
2,1,102,0,1840,1760,2024,07,01,Y
2,1,102,0,1790,1740,2024,08,01,Y
2,1,102,0,1900,1780,2024,09,01,Y
2,1,102,0,1780,1730,2024,10,01,Y
2,1,102,0,1720,1690,2024,11,01,Y
2,1,102,0,1700,1610,2024,12,01,Y
2,1,102,0,1800,1730,2025,01,01,Y
2,1,102,0,1790,1700,2025,02,01,Y
2,1,102,0,1740,0,2025,03,01,N
2,1,102,0,1890,0,2025,04,01,N
2,1,102,0,1840,1810,2025,05,01,Y
2,1,102,0,1850,1810,2025,06,01,Y
2,1,102,0,1970,1850,2025,07,01,Y
2,1,102,0,1930,1820,2025,08,01,Y
2,1,102,0,1910,1810,2025,09,01,Y
2,1,102,0,1890,1760,2025,10,01,Y
2,1,102,0,1810,1760,2025,11,01,Y
2,1,102,0,1830,1720,2025,12,01,Y
2,1,102,0,1860,1780,2026,01,01,Y
2,1,102,0,1810,1750,2026,02,01,Y
2,1,102,0,1920,1800,2026,03,01,Y
2,1,102,0,1830,1800,2026,04,01,Y
2,1,102,0,1910,1830,2026,05,01,Y
2,1,102,0,1930,0,2026,06,01,N
2,1,102,0,1940,1880,2026,07,01,Y
2,1,102,0,1970,1930,2026,08,01,Y
2,1,102,0,2010,1910,2026,09,01,Y
2,1,102,0,1950,1820,2026,10,01,Y
2,1,102,0,1890,1800,2026,11,01,Y
2,1,102,0,1860,1780,2026,12,01,Y
2,2,201,0,1850,1810,2024,01,01,Y
2,2,201,0,1820,1790,2024,02,01,Y
2,2,201,0,1950,1880,2024,03,01,Y
2,2,201,0,1940,1850,2024,04,01,Y
2,2,201,0,1910,1860,2024,05,01,Y
2,2,201,0,2010,1940,2024,06,01,Y
2,2,201,0,2050,1920,2024,07,01,Y
2,2,201,0,1960,1910,2024,08,01,Y
2,2,201,0,2020,1900,2024,09,01,Y
2,2,201,0,1970,1880,2024,10,01,Y
2,2,201,0,1890,1830,2024,11,01,Y
2,2,201,0,1890,1820,2024,12,01,Y
2,2,201,0,1980,1890,2025,01,01,Y
2,2,201,0,2060,1920,2025,02,01,Y
2,2,201,0,2000,1960,2025,03,01,Y
2,2,201,0,2030,1920,2025,04,01,Y
2,2,201,0,2150,2010,2025,05,01,Y
2,2,201,0,2110,1970,2025,06,01,Y
2,2,201,0,2120,1980,2025,07,01,Y
2,2,201,0,2110,2030,2025,08,01,Y
2,2,201,0,2170,2030,2025,09,01,Y
2,2,201,0,2060,2010,2025,10,01,Y
2,2,201,0,2060,1950,2025,11,01,Y
2,2,201,0,1940,1890,2025,12,01,Y
2,2,201,0,2090,2000,2026,01,01,Y
2,2,201,0,2040,1970,2026,02,01,Y
2,2,201,0,2150,2010,2026,03,01,Y
2,2,201,0,2120,2060,2026,04,01,Y
2,2,201,0,2120,2060,2026,05,01,Y
2,2,201,0,2170,2090,2026,06,01,Y
2,2,201,0,2150,2090,2026,07,01,Y
2,2,201,0,2220,2110,2026,08,01,Y
2,2,201,0,2190,2120,2026,09,01,Y
2,2,201,0,2090,2020,2026,10,01,Y
2,2,201,0,2030,2000,2026,11,01,Y
2,2,201,0,2050,2010,2026,12,01,Y
2,2,202,2,2880,2760,2024,01,01,Y
2,2,202,2,2850,2790,2024,02,01,Y
2,2,202,2,2940,2820,2024,03,01,Y
2,2,202,2,2970,2830,2024,04,01,Y
2,2,202,2,2980,2820,2024,05,01,Y
2,2,202,2,3010,2880,2024,06,01,Y
2,2,202,2,3040,2900,2024,07,01,Y
2,2,202,2,3030,2860,2024,08,01,Y
2,2,202,2,3020,0,2024,09,01,N
2,2,202,2,2900,2810,2024,10,01,Y
2,2,202,2,2850,2770,2024,11,01,Y
2,2,202,2,2950,2760,2024,12,01,Y
2,2,202,2,2970,2900,2025,01,01,Y
2,2,202,2,3010,2860,2025,02,01,Y
2,2,202,2,3050,2920,2025,03,01,Y
2,2,202,2,2960,2910,2025,04,01,Y
2,2,202,2,3130,2980,2025,05,01,Y
2,2,202,2,3130,3010,2025,06,01,Y
2,2,202,2,3180,2980,2025,07,01,Y
2,2,202,2,3170,2980,2025,08,01,Y
2,2,202,2,3120,3010,2025,09,01,Y
2,2,202,2,3020,0,2025,10,01,N
2,2,202,2,2980,2920,2025,11,01,Y
2,2,202,2,3050,2890,2025,12,01,Y
2,2,202,2,3150,2960,2026,01,01,Y
2,2,202,2,3170,3010,2026,02,01,Y
2,2,202,2,3060,3000,2026,03,01,Y
2,2,202,2,3240,3080,2026,04,01,Y
2,2,202,2,3220,3090,2026,05,01,Y
2,2,202,2,3180,3110,2026,06,01,Y
2,2,202,2,3210,0,2026,07,01,N
2,2,202,2,3240,3110,2026,08,01,Y
2,2,202,2,3240,3130,2026,09,01,Y
2,2,202,2,3270,3050,2026,10,01,Y
2,2,202,2,3090,3030,2026,11,01,Y
2,2,202,2,3170,3030,2026,12,01,Y
2,3,301,1,2060,2000,2024,01,01,Y
2,3,301,1,2150,2020,2024,02,01,Y
2,3,301,1,2090,2020,2024,03,01,Y
2,3,301,1,2170,2040,2024,04,01,Y
2,3,301,1,2180,0,2024,05,01,N
2,3,301,1,2140,2100,2024,06,01,Y
2,3,301,1,2250,2110,2024,07,01,Y
2,3,301,1,2170,0,2024,08,01,N
2,3,301,1,2240,2120,2024,09,01,Y
2,3,301,1,2110,2040,2024,10,01,Y
2,3,301,1,2150,2010,2024,11,01,Y
2,3,301,1,2080,0,2024,12,01,N
2,3,301,1,2190,2050,2025,01,01,Y
2,3,301,1,2160,2090,2025,02,01,Y
2,3,301,1,2230,2120,2025,03,01,Y
2,3,301,1,2320,2170,2025,04,01,Y
2,3,301,1,2320,2190,2025,05,01,Y
2,3,301,1,2280,2170,2025,06,01,Y
2,3,301,1,2280,2220,2025,07,01,Y
2,3,301,1,2260,0,2025,08,01,N
2,3,301,1,2330,2190,2025,09,01,Y
2,3,301,1,2340,2180,2025,10,01,Y
2,3,301,1,2240,2130,2025,11,01,Y
2,3,301,1,2210,2110,2025,12,01,Y
2,3,301,1,2230,2170,2026,01,01,Y
2,3,301,1,2270,2160,2026,02,01,Y
2,3,301,1,2280,2220,2026,03,01,Y
2,3,301,1,2340,2210,2026,04,01,Y
2,3,301,1,2390,2250,2026,05,01,Y
2,3,301,1,2400,2290,2026,06,01,Y
2,3,301,1,2390,2260,2026,07,01,Y
2,3,301,1,2460,2290,2026,08,01,Y
2,3,301,1,2310,2250,2026,09,01,Y
2,3,301,1,2370,2250,2026,10,01,Y
2,3,301,1,2360,2210,2026,11,01,Y
2,3,301,1,2270,2150,2026,12,01,Y
2,3,302,2,2840,2780,2024,01,01,Y
2,3,302,2,2910,2780,2024,02,01,Y
2,3,302,2,2980,2840,2024,03,01,Y
2,3,302,2,2880,2830,2024,04,01,Y
2,3,302,2,3070,2880,2024,05,01,Y
2,3,302,2,3000,2920,2024,06,01,Y
2,3,302,2,3110,2900,2024,07,01,Y
2,3,302,2,3100,2910,2024,08,01,Y
2,3,302,2,3060,2930,2024,09,01,Y
2,3,302,2,3010,2870,2024,10,01,Y
2,3,302,2,2890,2850,2024,11,01,Y
2,3,302,2,2860,2810,2024,12,01,Y
2,3,302,2,3090,2930,2025,01,01,Y
2,3,302,2,3000,2920,2025,02,01,Y
2,3,302,2,3160,0,2025,03,01,N
2,3,302,2,3140,2960,2025,04,01,Y
2,3,302,2,3190,3010,2025,05,01,Y
2,3,302,2,3060,3010,2025,06,01,Y
2,3,302,2,3210,3030,2025,07,01,Y
2,3,302,2,3270,3050,2025,08,01,Y
2,3,302,2,3120,3010,2025,09,01,Y
2,3,302,2,3090,3030,2025,10,01,Y
2,3,302,2,3160,2980,2025,11,01,Y
2,3,302,2,2980,2920,2025,12,01,Y
2,3,302,2,3240,3030,2026,01,01,Y
2,3,302,2,3150,3050,2026,02,01,Y
2,3,302,2,3230,3070,2026,03,01,Y
2,3,302,2,3320,3110,2026,04,01,Y
2,3,302,2,3210,3140,2026,05,01,Y
2,3,302,2,3340,3160,2026,06,01,Y
2,3,302,2,3320,3150,2026,07,01,Y
2,3,302,2,3330,3120,2026,08,01,Y
2,3,302,2,3220,3140,2026,09,01,Y
2,3,302,2,3290,3080,2026,10,01,Y
2,3,302,2,3250,3070,2026,11,01,Y
2,3,302,2,3090,3020,2026,12,01,Y
2,4,401,2,2840,2780,2024,01,01,Y
2,4,401,2,3030,2840,2024,02,01,Y
2,4,401,2,2990,2860,2024,03,01,Y
2,4,401,2,2980,2850,2024,04,01,Y
2,4,401,2,3050,2890,2024,05,01,Y
2,4,401,2,3080,2950,2024,06,01,Y
2,4,401,2,3000,2940,2024,07,01,Y
2,4,401,2,3170,2960,2024,08,01,Y
2,4,401,2,3150,2940,2024,09,01,Y
2,4,401,2,3030,2880,2024,10,01,Y
2,4,401,2,3030,2850,2024,11,01,Y
2,4,401,2,2950,2830,2024,12,01,Y
2,4,401,2,3040,2920,2025,01,01,Y
2,4,401,2,3150,2970,2025,02,01,Y
2,4,401,2,3070,3000,2025,03,01,Y
2,4,401,2,3110,2970,2025,04,01,Y
2,4,401,2,3140,3030,2025,05,01,Y
2,4,401,2,3260,3070,2025,06,01,Y
2,4,401,2,3240,3030,2025,07,01,Y
2,4,401,2,3130,3050,2025,08,01,Y
2,4,401,2,3250,3070,2025,09,01,Y
2,4,401,2,3080,2990,2025,10,01,Y
2,4,401,2,3120,2970,2025,11,01,Y
2,4,401,2,3190,2970,2025,12,01,Y
2,4,401,2,3170,3080,2026,01,01,Y
2,4,401,2,3160,3060,2026,02,01,Y
2,4,401,2,3120,3070,2026,03,01,Y
2,4,401,2,3150,3070,2026,04,01,Y
2,4,401,2,3250,3120,2026,05,01,Y
2,4,401,2,3270,3140,2026,06,01,Y
2,4,401,2,3330,3150,2026,07,01,Y
2,4,401,2,3280,3210,2026,08,01,Y
2,4,401,2,3300,3140,2026,09,01,Y
2,4,401,2,3210,3140,2026,10,01,Y
2,4,401,2,3240,3100,2026,11,01,Y
2,4,401,2,3120,3050,2026,12,01,Y
2,4,402,1,1990,1920,2024,01,01,Y
2,4,402,1,1970,1920,2024,02,01,Y
2,4,402,1,2120,2000,2024,03,01,Y
2,4,402,1,2150,2020,2024,04,01,Y
2,4,402,1,2180,2040,2024,05,01,Y
2,4,402,1,2140,2070,2024,06,01,Y
2,4,402,1,2180,2060,2024,07,01,Y
2,4,402,1,2180,2040,2024,08,01,Y
2,4,402,1,2190,2060,2024,09,01,Y
2,4,402,1,2100,2040,2024,10,01,Y
2,4,402,1,2040,1960,2024,11,01,Y
2,4,402,1,2060,1980,2024,12,01,Y
2,4,402,1,2060,2030,2025,01,01,Y
2,4,402,1,2080,2040,2025,02,01,Y
2,4,402,1,2180,2080,2025,03,01,Y
2,4,402,1,2260,2110,2025,04,01,Y
2,4,402,1,2240,0,2025,05,01,N
2,4,402,1,2230,2140,2025,06,01,Y
2,4,402,1,2190,2130,2025,07,01,Y
2,4,402,1,2310,0,2025,08,01,N
2,4,402,1,2230,0,2025,09,01,N
2,4,402,1,2160,2100,2025,10,01,Y
2,4,402,1,2200,2070,2025,11,01,Y
2,4,402,1,2160,2060,2025,12,01,Y
2,4,402,1,2160,2120,2026,01,01,Y
2,4,402,1,2260,2120,2026,02,01,Y
2,4,402,1,2230,2150,2026,03,01,Y
2,4,402,1,2230,2190,2026,04,01,Y
2,4,402,1,2330,2180,2026,05,01,Y
2,4,402,1,2340,2230,2026,06,01,Y
2,4,402,1,2330,2260,2026,07,01,Y
2,4,402,1,2290,2240,2026,08,01,Y
2,4,402,1,2260,0,2026,09,01,N
2,4,402,1,2230,2170,2026,10,01,Y
2,4,402,1,2230,2140,2026,11,01,Y
2,4,402,1,2180,2140,2026,12,01,Y
2,5,501,1,2190,2100,2024,01,01,Y
2,5,501,1,2220,2080,2024,02,01,Y
2,5,501,1,2160,2080,2024,03,01,Y
2,5,501,1,2250,2150,2024,04,01,Y
2,5,501,1,2260,2160,2024,05,01,Y
2,5,501,1,2230,2180,2024,06,01,Y
2,5,501,1,2250,2210,2024,07,01,Y
2,5,501,1,2270,2180,2024,08,01,Y
2,5,501,1,2360,2200,2024,09,01,Y
2,5,501,1,2290,2160,2024,10,01,Y
2,5,501,1,2180,2120,2024,11,01,Y
2,5,501,1,2200,2060,2024,12,01,Y
2,5,501,1,2340,2190,2025,01,01,Y
2,5,501,1,2300,2170,2025,02,01,Y
2,5,501,1,2290,2180,2025,03,01,Y
2,5,501,1,2370,2240,2025,04,01,Y
2,5,501,1,2390,2280,2025,05,01,Y
2,5,501,1,2380,2250,2025,06,01,Y
2,5,501,1,2410,2290,2025,07,01,Y
2,5,501,1,2470,2310,2025,08,01,Y
2,5,501,1,2350,2260,2025,09,01,Y
2,5,501,1,2430,2270,2025,10,01,Y
2,5,501,1,2360,2230,2025,11,01,Y
2,5,501,1,2300,2150,2025,12,01,Y
2,5,501,1,2370,2230,2026,01,01,Y
2,5,501,1,2310,2250,2026,02,01,Y
2,5,501,1,2430,2320,2026,03,01,Y
2,5,501,1,2400,2290,2026,04,01,Y
2,5,501,1,2430,2340,2026,05,01,Y
2,5,501,1,2530,2390,2026,06,01,Y
2,5,501,1,2450,2360,2026,07,01,Y
2,5,501,1,2510,2350,2026,08,01,Y
2,5,501,1,2530,2360,2026,09,01,Y
2,5,501,1,2440,2340,2026,10,01,Y
2,5,501,1,2380,2290,2026,11,01,Y
2,5,501,1,2340,2240,2026,12,01,Y
2,5,502,3,3560,3330,2024,01,01,Y
2,5,502,3,3610,3380,2024,02,01,Y
2,5,502,3,3570,0,2024,03,01,N
2,5,502,3,3580,3360,2024,04,01,Y
2,5,502,3,3470,3390,2024,05,01,Y
2,5,502,3,3530,0,2024,06,01,N
2,5,502,3,3550,0,2024,07,01,N
2,5,502,3,3670,3430,2024,08,01,Y
2,5,502,3,3570,3460,2024,09,01,Y
2,5,502,3,3640,0,2024,10,01,N
2,5,502,3,3430,3380,2024,11,01,Y
2,5,502,3,3570,3340,2024,12,01,Y
2,5,502,3,3550,3500,2025,01,01,Y
2,5,502,3,3650,3540,2025,02,01,Y
2,5,502,3,3680,3550,2025,03,01,Y
2,5,502,3,3640,3510,2025,04,01,Y
2,5,502,3,3800,3570,2025,05,01,Y
2,5,502,3,3800,3590,2025,06,01,Y
2,5,502,3,3840,3630,2025,07,01,Y
2,5,502,3,3840,3620,2025,08,01,Y
2,5,502,3,3660,3580,2025,09,01,Y
2,5,502,3,3830,3600,2025,10,01,Y
2,5,502,3,3700,3530,2025,11,01,Y
2,5,502,3,3650,3480,2025,12,01,Y
2,5,502,3,3720,3630,2026,01,01,Y
2,5,502,3,3790,3610,2026,02,01,Y
2,5,502,3,3890,3690,2026,03,01,Y
2,5,502,3,3870,3690,2026,04,01,Y
2,5,502,3,3790,3680,2026,05,01,Y
2,5,502,3,3920,3710,2026,06,01,Y
2,5,502,3,3890,3780,2026,07,01,Y
2,5,502,3,3840,3740,2026,08,01,Y
2,5,502,3,3820,3740,2026,09,01,Y
2,5,502,3,3810,3710,2026,10,01,Y
2,5,502,3,3910,3640,2026,11,01,Y
2,5,502,3,3830,3650,2026,12,01,Y
2,6,601,1,2150,2100,2024,01,01,Y
2,6,601,1,2220,2120,2024,02,01,Y
2,6,601,1,2150,2100,2024,03,01,Y
2,6,601,1,2250,2150,2024,04,01,Y
2,6,601,1,2240,2180,2024,05,01,Y
2,6,601,1,2310,2170,2024,06,01,Y
2,6,601,1,2350,2210,2024,07,01,Y
2,6,601,1,2280,2190,2024,08,01,Y
2,6,601,1,2260,2180,2024,09,01,Y
2,6,601,1,2290,2150,2024,10,01,Y
2,6,601,1,2250,2110,2024,11,01,Y
2,6,601,1,2130,2090,2024,12,01,Y
2,6,601,1,2270,2160,2025,01,01,Y
2,6,601,1,2280,2190,2025,02,01,Y
2,6,601,1,2290,2200,2025,03,01,Y
2,6,601,1,2380,2250,2025,04,01,Y
2,6,601,1,2330,2250,2025,05,01,Y
2,6,601,1,2440,2300,2025,06,01,Y
2,6,601,1,2370,2300,2025,07,01,Y
2,6,601,1,2450,2320,2025,08,01,Y
2,6,601,1,2330,2290,2025,09,01,Y
2,6,601,1,2430,2280,2025,10,01,Y
2,6,601,1,2270,2190,2025,11,01,Y
2,6,601,1,2340,2200,2025,12,01,Y
2,6,601,1,2360,2250,2026,01,01,Y
2,6,601,1,2320,2280,2026,02,01,Y
2,6,601,1,2410,2310,2026,03,01,Y
2,6,601,1,2470,2330,2026,04,01,Y
2,6,601,1,2410,2320,2026,05,01,Y
2,6,601,1,2460,2350,2026,06,01,Y
2,6,601,1,2490,2370,2026,07,01,Y
2,6,601,1,2560,0,2026,08,01,N
2,6,601,1,2440,2400,2026,09,01,Y
2,6,601,1,2400,2310,2026,10,01,Y
2,6,601,1,2380,2290,2026,11,01,Y
2,6,601,1,2430,2290,2026,12,01,Y
2,6,602,2,2910,2760,2024,01,01,Y
2,6,602,2,2780,2730,2024,02,01,Y
2,6,602,2,2830,2760,2024,03,01,Y
2,6,602,2,2900,2820,2024,04,01,Y
2,6,602,2,2960,2830,2024,05,01,Y
2,6,602,2,2930,2850,2024,06,01,Y
2,6,602,2,3000,2850,2024,07,01,Y
2,6,602,2,2910,2840,2024,08,01,Y
2,6,602,2,2920,2840,2024,09,01,Y
2,6,602,2,3000,2820,2024,10,01,Y
2,6,602,2,2890,2780,2024,11,01,Y
2,6,602,2,2900,2750,2024,12,01,Y
2,6,602,2,3050,2890,2025,01,01,Y
2,6,602,2,3060,0,2025,02,01,N
2,6,602,2,2990,2890,2025,03,01,Y
2,6,602,2,3020,2910,2025,04,01,Y
2,6,602,2,3060,2910,2025,05,01,Y
2,6,602,2,3110,2990,2025,06,01,Y
2,6,602,2,3120,2960,2025,07,01,Y
2,6,602,2,3000,2950,2025,08,01,Y
2,6,602,2,3010,2950,2025,09,01,Y
2,6,602,2,3050,2950,2025,10,01,Y
2,6,602,2,3010,2880,2025,11,01,Y
2,6,602,2,2920,2850,2025,12,01,Y
2,6,602,2,3030,2980,2026,01,01,Y
2,6,602,2,3060,2970,2026,02,01,Y
2,6,602,2,3100,3010,2026,03,01,Y
2,6,602,2,3270,3050,2026,04,01,Y
2,6,602,2,3240,3040,2026,05,01,Y
2,6,602,2,3210,3070,2026,06,01,Y
2,6,602,2,3250,3090,2026,07,01,Y
2,6,602,2,3300,3120,2026,08,01,Y
2,6,602,2,3150,3050,2026,09,01,Y
2,6,602,2,3260,3050,2026,10,01,Y
2,6,602,2,3160,3030,2026,11,01,Y
2,6,602,2,3210,3020,2026,12,01,Y
2,7,701,1,2120,2080,2024,01,01,Y
2,7,701,1,2180,2140,2024,02,01,Y
2,7,701,1,2210,0,2024,03,01,N
2,7,701,1,2200,2150,2024,04,01,Y
2,7,701,1,2320,2200,2024,05,01,Y
2,7,701,1,2270,0,2024,06,01,N
2,7,701,1,2320,2260,2024,07,01,Y
2,7,701,1,2320,2270,2024,08,01,Y
2,7,701,1,2390,2240,2024,09,01,Y
