"building_no";"floor";"unit_no";"bedrooms_no";"rental_year";"rental_month";"avg_listed_price";"avg_actual_rent";"daily_record_count";"rented_days";"unrented_days"
1;5;"502";3;2024;10;3950.0;3740.0;31;31.0;0.0
1;5;"502";3;2024;11;3840.0;3690.0;30;30.0;0.0
1;5;"502";3;2024;12;3800.0;3700.0;31;31.0;0.0
1;5;"502";3;2025;1;3900.0;3830.0;31;31.0;0.0
1;5;"502";3;2025;2;3930.0;3870.0;28;28.0;0.0
1;5;"502";3;2025;3;4040.0;3890.0;31;31.0;0.0
1;5;"502";3;2025;4;4080.0;3860.0;30;30.0;0.0
1;5;"502";3;2025;5;4020.0;0.0;31;0.0;31.0
1;5;"502";3;2025;6;4000.0;0.0;30;0.0;30.0
1;5;"502";3;2025;7;4140.0;3930.0;31;31.0;0.0
1;5;"502";3;2025;8;4120.0;0.0;31;0.0;31.0
1;5;"502";3;2025;9;4040.0;3970.0;30;30.0;0.0
1;5;"502";3;2025;10;4000.0;3900.0;31;31.0;0.0
1;5;"502";3;2025;11;4040.0;3850.0;30;30.0;0.0
1;5;"502";3;2025;12;4120.0;3860.0;31;31.0;0.0
1;5;"502";3;2026;1;4010.0;3950.0;31;31.0;0.0
1;5;"502";3;2026;2;4080.0;4010.0;28;28.0;0.0
1;5;"502";3;2026;3;4190.0;4000.0;31;31.0;0.0
1;5;"502";3;2026;4;4220.0;4010.0;30;30.0;0.0
1;5;"502";3;2026;5;4150.0;4070.0;31;31.0;0.0
1;5;"502";3;2026;6;4210.0;4070.0;30;30.0;0.0
1;5;"502";3;2026;7;4330.0;4050.0;31;31.0;0.0
1;5;"502";3;2026;8;4410.0;4120.0;31;31.0;0.0
1;5;"502";3;2026;9;4190.0;4070.0;30;30.0;0.0
1;5;"502";3;2026;10;4310.0;4050.0;31;31.0;0.0
1;5;"502";3;2026;11;4270.0;4040.0;30;30.0;0.0
1;5;"502";3;2026;12;4090.0;3960.0;31;31.0;0.0
1;6;"601";2;2024;1;3320.0;3130.0;31;31.0;0.0
1;6;"601";2;2024;2;3320.0;3130.0;29;29.0;0.0
1;6;"601";2;2024;3;3200.0;3110.0;31;31.0;0.0
1;6;"601";2;2024;4;3320.0;3170.0;30;30.0;0.0
1;6;"601";2;2024;5;3410.0;3180.0;31;31.0;0.0
1;6;"601";2;2024;6;3330.0;3180.0;30;30.0;0.0
1;6;"601";2;2024;7;3310.0;3210.0;31;31.0;0.0
1;6;"601";2;2024;8;3330.0;3260.0;31;31.0;0.0
1;6;"601";2;2024;9;3410.0;3180.0;30;30.0;0.0
1;6;"601";2;2024;10;3400.0;3170.0;31;31.0;0.0
1;6;"601";2;2024;11;3330.0;3110.0;30;30.0;0.0
1;6;"601";2;2024;12;3330.0;0.0;31;0.0;31.0
1;6;"601";2;2025;1;3380.0;3240.0;31;31.0;0.0
1;6;"601";2;2025;2;3390.0;3230.0;28;28.0;0.0
1;6;"601";2;2025;3;3420.0;3300.0;31;31.0;0.0
1;6;"601";2;2025;4;3470.0;3270.0;30;30.0;0.0
1;6;"601";2;2025;5;3400.0;3320.0;31;31.0;0.0
1;6;"601";2;2025;6;3600.0;3350.0;30;30.0;0.0
1;6;"601";2;2025;7;3400.0;3350.0;31;31.0;0.0
1;6;"601";2;2025;8;3520.0;3380.0;31;31.0;0.0
1;6;"601";2;2025;9;3390.0;3340.0;30;30.0;0.0
1;6;"601";2;2025;10;3490.0;3340.0;31;31.0;0.0
1;6;"601";2;2025;11;3360.0;3290.0;30;30.0;0.0
1;6;"601";2;2025;12;3420.0;3250.0;31;31.0;0.0
1;6;"601";2;2026;1;3610.0;3360.0;31;31.0;0.0
1;6;"601";2;2026;2;3510.0;3360.0;28;28.0;0.0
1;6;"601";2;2026;3;3490.0;3420.0;31;31.0;0.0
1;6;"601";2;2026;4;3550.0;3440.0;30;30.0;0.0
1;6;"601";2;2026;5;3580.0;3450.0;31;31.0;0.0
1;6;"601";2;2026;6;3740.0;3500.0;30;30.0;0.0
1;6;"601";2;2026;7;3650.0;3460.0;31;31.0;0.0
1;6;"601";2;2026;8;3650.0;3470.0;31;31.0;0.0
1;6;"601";2;2026;9;3620.0;3460.0;30;30.0;0.0
1;6;"601";2;2026;10;3550.0;3460.0;31;31.0;0.0
1;6;"601";2;2026;11;3680.0;3430.0;30;30.0;0.0
1;6;"601";2;2026;12;3580.0;3350.0;31;31.0;0.0
1;6;"602";2;2024;1;3250.0;3080.0;31;31.0;0.0
1;6;"602";2;2024;2;3280.0;3100.0;29;29.0;0.0
1;6;"602";2;2024;3;3390.0;0.0;31;0.0;31.0
1;6;"602";2;2024;4;3380.0;3150.0;30;30.0;0.0
1;6;"602";2;2024;5;3340.0;3160.0;31;31.0;0.0
1;6;"602";2;2024;6;3400.0;3240.0;30;30.0;0.0
1;6;"602";2;2024;7;3300.0;3230.0;31;31.0;0.0
1;6;"602";2;2024;8;3440.0;3260.0;31;31.0;0.0
1;6;"602";2;2024;9;3300.0;3240.0;30;30.0;0.0
1;6;"602";2;2024;10;3350.0;0.0;31;0.0;31.0
1;6;"602";2;2024;11;3250.0;3190.0;30;30.0;0.0
1;6;"602";2;2024;12;3230.0;3100.0;31;31.0;0.0
1;6;"602";2;2025;1;3410.0;0.0;31;0.0;31.0
1;6;"602";2;2025;2;3470.0;0.0;28;0.0;28.0
1;6;"602";2;2025;3;3440.0;3260.0;31;31.0;0.0
1;6;"602";2;2025;4;3510.0;3280.0;30;30.0;0.0
1;6;"602";2;2025;5;3540.0;0.0;31;0.0;31.0
1;6;"602";2;2025;6;3440.0;3330.0;30;30.0;0.0
1;6;"602";2;2025;7;3500.0;3400.0;31;31.0;0.0
1;6;"602";2;2025;8;3590.0;3410.0;31;31.0;0.0
1;6;"602";2;2025;9;3580.0;3370.0;30;30.0;0.0
1;6;"602";2;2025;10;3480.0;3350.0;31;31.0;0.0
1;6;"602";2;2025;11;3560.0;3320.0;30;30.0;0.0
1;6;"602";2;2025;12;3390.0;3280.0;31;31.0;0.0
1;6;"602";2;2026;1;3530.0;3340.0;31;31.0;0.0
1;6;"602";2;2026;2;3440.0;3350.0;28;28.0;0.0
1;6;"602";2;2026;3;3530.0;3440.0;31;31.0;0.0
1;6;"602";2;2026;4;3570.0;0.0;30;0.0;30.0
1;6;"602";2;2026;5;3550.0;3430.0;31;31.0;0.0
1;6;"602";2;2026;6;3730.0;3500.0;30;30.0;0.0
1;6;"602";2;2026;7;3700.0;3490.0;31;31.0;0.0
1;6;"602";2;2026;8;3710.0;3530.0;31;31.0;0.0
1;6;"602";2;2026;9;3580.0;0.0;30;0.0;30.0
1;6;"602";2;2026;10;3550.0;3470.0;31;31.0;0.0
1;6;"602";2;2026;11;3690.0;3440.0;30;30.0;0.0
1;6;"602";2;2026;12;3530.0;3410.0;31;31.0;0.0
1;7;"701";0;2024;1;2280.0;0.0;31;0.0;31.0
1;7;"701";0;2024;2;2310.0;2190.0;29;29.0;0.0
1;7;"701";0;2024;3;2260.0;2160.0;31;31.0;0.0
1;7;"701";0;2024;4;2300.0;2190.0;30;30.0;0.0
1;7;"701";0;2024;5;2430.0;2260.0;31;31.0;0.0
1;7;"701";0;2024;6;2420.0;2300.0;30;30.0;0.0
1;7;"701";0;2024;7;2330.0;2280.0;31;31.0;0.0
1;7;"701";0;2024;8;2360.0;2260.0;31;31.0;0.0
1;7;"701";0;2024;9;2310.0;2250.0;30;30.0;0.0
1;7;"701";0;2024;10;2300.0;2210.0;31;31.0;0.0
1;7;"701";0;2024;11;2360.0;2200.0;30;30.0;0.0
1;7;"701";0;2024;12;2280.0;2200.0;31;31.0;0.0
1;7;"701";0;2025;1;2430.0;2270.0;31;31.0;0.0
1;7;"701";0;2025;2;2410.0;2260.0;28;28.0;0.0
1;7;"701";0;2025;3;2370.0;2320.0;31;31.0;0.0
1;7;"701";0;2025;4;2420.0;2310.0;30;30.0;0.0
1;7;"701";0;2025;5;2410.0;2330.0;31;31.0;0.0
1;7;"701";0;2025;6;2430.0;2350.0;30;30.0;0.0
1;7;"701";0;2025;7;2460.0;2390.0;31;31.0;0.0
1;7;"701";0;2025;8;2470.0;2380.0;31;31.0;0.0
1;7;"701";0;2025;9;2490.0;2410.0;30;30.0;0.0
1;7;"701";0;2025;10;2510.0;2370.0;31;31.0;0.0
1;7;"701";0;2025;11;2380.0;2300.0;30;30.0;0.0
1;7;"701";0;2025;12;2350.0;2270.0;31;31.0;0.0
1;7;"701";0;2026;1;2500.0;2380.0;31;31.0;0.0
1;7;"701";0;2026;2;2460.0;2370.0;28;28.0;0.0
1;7;"701";0;2026;3;2490.0;2400.0;31;31.0;0.0
1;7;"701";0;2026;4;2540.0;2390.0;30;30.0;0.0
1;7;"701";0;2026;5;2570.0;2450.0;31;31.0;0.0
1;7;"701";0;2026;6;2600.0;2440.0;30;30.0;0.0
1;7;"701";0;2026;7;2500.0;2430.0;31;31.0;0.0
1;7;"701";0;2026;8;2630.0;2500.0;31;31.0;0.0
1;7;"701";0;2026;9;2560.0;2440.0;30;30.0;0.0
1;7;"701";0;2026;10;2510.0;2460.0;31;31.0;0.0
1;7;"701";0;2026;11;2480.0;2380.0;30;30.0;0.0
1;7;"701";0;2026;12;2450.0;2370.0;31;31.0;0.0
1;7;"702";2;2024;1;3200.0;3030.0;31;31.0;0.0
1;7;"702";2;2024;2;3240.0;3060.0;29;29.0;0.0
1;7;"702";2;2024;3;3250.0;3110.0;31;31.0;0.0
1;7;"702";2;2024;4;3150.0;3080.0;30;30.0;0.0
1;7;"702";2;2024;5;3310.0;3160.0;31;31.0;0.0
1;7;"702";2;2024;6;3290.0;3170.0;30;30.0;0.0
1;7;"702";2;2024;7;3280.0;3160.0;31;31.0;0.0
1;7;"702";2;2024;8;3270.0;3160.0;31;31.0;0.0
1;7;"702";2;2024;9;3240.0;3180.0;30;30.0;0.0
1;7;"702";2;2024;10;3370.0;3150.0;31;31.0;0.0
1;7;"702";2;2024;11;3190.0;3130.0;30;30.0;0.0
1;7;"702";2;2024;12;3250.0;3070.0;31;31.0;0.0
1;7;"702";2;2025;1;3340.0;3170.0;31;31.0;0.0
1;7;"702";2;2025;2;3250.0;3180.0;28;28.0;0.0
1;7;"702";2;2025;3;3470.0;3260.0;31;31.0;0.0
1;7;"702";2;2025;4;3420.0;3240.0;30;30.0;0.0
1;7;"702";2;2025;5;3520.0;3310.0;31;31.0;0.0
1;7;"702";2;2025;6;3450.0;3280.0;30;30.0;0.0
1;7;"702";2;2025;7;3450.0;3300.0;31;31.0;0.0
1;7;"702";2;2025;8;3530.0;3310.0;31;31.0;0.0
1;7;"702";2;2025;9;3390.0;3290.0;30;30.0;0.0
1;7;"702";2;2025;10;3480.0;3280.0;31;31.0;0.0
1;7;"702";2;2025;11;3490.0;3270.0;30;30.0;0.0
1;7;"702";2;2025;12;3270.0;3210.0;31;31.0;0.0
1;7;"702";2;2026;1;3520.0;3320.0;31;31.0;0.0
1;7;"702";2;2026;2;3360.0;3310.0;28;28.0;0.0
1;7;"702";2;2026;3;3470.0;3350.0;31;31.0;0.0
1;7;"702";2;2026;4;3600.0;3370.0;30;30.0;0.0
1;7;"702";2;2026;5;3560.0;3400.0;31;31.0;0.0
1;7;"702";2;2026;6;3610.0;3460.0;30;30.0;0.0
1;7;"702";2;2026;7;3620.0;3460.0;31;31.0;0.0
1;7;"702";2;2026;8;3510.0;0.0;31;0.0;31.0
1;7;"702";2;2026;9;3540.0;3470.0;30;30.0;0.0
1;7;"702";2;2026;10;3480.0;3390.0;31;31.0;0.0
1;7;"702";2;2026;11;3430.0;3340.0;30;30.0;0.0
1;7;"702";2;2026;12;3500.0;3360.0;31;31.0;0.0
1;8;"801";1;2024;1;2530.0;2460.0;31;31.0;0.0
1;8;"801";1;2024;2;2620.0;2470.0;29;29.0;0.0
1;8;"801";1;2024;3;2550.0;2500.0;31;31.0;0.0
1;8;"801";1;2024;4;2660.0;2520.0;30;30.0;0.0
1;8;"801";1;2024;5;2660.0;2500.0;31;31.0;0.0
1;8;"801";1;2024;6;2610.0;2530.0;30;30.0;0.0
1;8;"801";1;2024;7;2750.0;2580.0;31;31.0;0.0
1;8;"801";1;2024;8;2710.0;2580.0;31;31.0;0.0
1;8;"801";1;2024;9;2680.0;2580.0;30;30.0;0.0
1;8;"801";1;2024;10;2670.0;2560.0;31;31.0;0.0
1;8;"801";1;2024;11;2580.0;2520.0;30;30.0;0.0
1;8;"801";1;2024;12;2610.0;2440.0;31;31.0;0.0
1;8;"801";1;2025;1;2720.0;2570.0;31;31.0;0.0
1;8;"801";1;2025;2;2740.0;2560.0;28;28.0;0.0
1;8;"801";1;2025;3;2720.0;2620.0;31;31.0;0.0
1;8;"801";1;2025;4;2710.0;2650.0;30;30.0;0.0
1;8;"801";1;2025;5;2790.0;2640.0;31;31.0;0.0
1;8;"801";1;2025;6;2790.0;2700.0;30;30.0;0.0
1;8;"801";1;2025;7;2780.0;2700.0;31;31.0;0.0
1;8;"801";1;2025;8;2850.0;2680.0;31;31.0;0.0
1;8;"801";1;2025;9;2850.0;2670.0;30;30.0;0.0
1;8;"801";1;2025;10;2720.0;2650.0;31;31.0;0.0
1;8;"801";1;2025;11;2760.0;2600.0;30;30.0;0.0
1;8;"801";1;2025;12;2650.0;2600.0;31;31.0;0.0
1;8;"801";1;2026;1;2860.0;2680.0;31;31.0;0.0
1;8;"801";1;2026;2;2770.0;2690.0;28;28.0;0.0
1;8;"801";1;2026;3;2740.0;2690.0;31;31.0;0.0
1;8;"801";1;2026;4;2820.0;2720.0;30;30.0;0.0
1;8;"801";1;2026;5;2890.0;2770.0;31;31.0;0.0
1;8;"801";1;2026;6;2860.0;2800.0;30;30.0;0.0
1;8;"801";1;2026;7;2850.0;2790.0;31;31.0;0.0
1;8;"801";1;2026;8;2980.0;2830.0;31;31.0;0.0
1;8;"801";1;2026;9;2880.0;2770.0;30;30.0;0.0
1;8;"801";1;2026;10;2820.0;2740.0;31;31.0;0.0
1;8;"801";1;2026;11;2870.0;2750.0;30;30.0;0.0
1;8;"801";1;2026;12;2730.0;2660.0;31;31.0;0.0
1;8;"802";1;2024;1;2800.0;2630.0;31;31.0;0.0
1;8;"802";1;2024;2;2740.0;2700.0;29;29.0;0.0
1;8;"802";1;2024;3;2740.0;2670.0;31;31.0;0.0
1;8;"802";1;2024;4;2850.0;2740.0;30;30.0;0.0
1;8;"802";1;2024;5;2920.0;2750.0;31;31.0;0.0
1;8;"802";1;2024;6;2820.0;2760.0;30;30.0;0.0
1;8;"802";1;2024;7;2930.0;2760.0;31;31.0;0.0
1;8;"802";1;2024;8;2790.0;2750.0;31;31.0;0.0
1;8;"802";1;2024;9;2880.0;2760.0;30;30.0;0.0
1;8;"802";1;2024;10;2900.0;0.0;31;0.0;31.0
1;8;"802";1;2024;11;2940.0;2740.0;30;30.0;0.0
1;8;"802";1;2024;12;2810.0;2640.0;31;31.0;0.0
1;8;"802";1;2025;1;2800.0;2750.0;31;31.0;0.0
1;8;"802";1;2025;2;2860.0;2760.0;28;28.0;0.0
1;8;"802";1;2025;3;3000.0;2810.0;31;31.0;0.0
1;8;"802";1;2025;4;3060.0;2870.0;30;30.0;0.0
1;8;"802";1;2025;5;2940.0;2830.0;31;31.0;0.0
1;8;"802";1;2025;6;2980.0;2900.0;30;30.0;0.0
1;8;"802";1;2025;7;2980.0;2890.0;31;31.0;0.0
1;8;"802";1;2025;8;3100.0;2910.0;31;31.0;0.0
1;8;"802";1;2025;9;3120.0;2910.0;30;30.0;0.0
1;8;"802";1;2025;10;3090.0;2890.0;31;31.0;0.0
1;8;"802";1;2025;11;3000.0;2860.0;30;30.0;0.0
1;8;"802";1;2025;12;3010.0;2820.0;31;31.0;0.0
1;8;"802";1;2026;1;3060.0;2900.0;31;31.0;0.0
1;8;"802";1;2026;2;2940.0;2870.0;28;28.0;0.0
1;8;"802";1;2026;3;3060.0;2930.0;31;31.0;0.0
1;8;"802";1;2026;4;3070.0;2950.0;30;30.0;0.0
1;8;"802";1;2026;5;3130.0;3000.0;31;31.0;0.0
1;8;"802";1;2026;6;3170.0;3020.0;30;30.0;0.0
1;8;"802";1;2026;7;3250.0;3020.0;31;31.0;0.0
1;8;"802";1;2026;8;3130.0;3030.0;31;31.0;0.0
1;8;"802";1;2026;9;3170.0;3030.0;30;30.0;0.0
1;8;"802";1;2026;10;3160.0;3000.0;31;31.0;0.0
1;8;"802";1;2026;11;3100.0;2900.0;30;30.0;0.0
1;8;"802";1;2026;12;3030.0;2890.0;31;31.0;0.0
1;9;"901";1;2024;1;2620.0;2480.0;31;31.0;0.0
1;9;"901";1;2024;2;2510.0;2470.0;29;29.0;0.0
1;9;"901";1;2024;3;2680.0;2520.0;31;31.0;0.0
1;9;"901";1;2024;4;2650.0;2560.0;30;30.0;0.0
1;9;"901";1;2024;5;2630.0;2590.0;31;31.0;0.0
1;9;"901";1;2024;6;2670.0;2560.0;30;30.0;0.0
1;9;"901";1;2024;7;2700.0;2590.0;31;31.0;0.0
1;9;"901";1;2024;8;2710.0;2620.0;31;31.0;0.0
1;9;"901";1;2024;9;2670.0;2580.0;30;30.0;0.0
1;9;"901";1;2024;10;2720.0;2590.0;31;31.0;0.0
1;9;"901";1;2024;11;2630.0;2520.0;30;30.0;0.0
1;9;"901";1;2024;12;2560.0;2510.0;31;31.0;0.0
1;9;"901";1;2025;1;2790.0;2640.0;31;31.0;0.0
1;9;"901";1;2025;2;2750.0;2600.0;28;28.0;0.0
1;9;"901";1;2025;3;2690.0;2650.0;31;31.0;0.0
1;9;"901";1;2025;4;2730.0;2640.0;30;30.0;0.0
1;9;"901";1;2025;5;2780.0;2710.0;31;31.0;0.0
1;9;"901";1;2025;6;2730.0;2690.0;30;30.0;0.0
1;9;"901";1;2025;7;2790.0;2740.0;31;31.0;0.0
1;9;"901";1;2025;8;2870.0;2690.0;31;31.0;0.0
1;9;"901";1;2025;9;2770.0;2690.0;30;30.0;0.0
1;9;"901";1;2025;10;2740.0;2660.0;31;31.0;0.0
1;9;"901";1;2025;11;2810.0;2630.0;30;30.0;0.0
1;9;"901";1;2025;12;2700.0;2640.0;31;31.0;0.0
1;9;"901";1;2026;1;2790.0;0.0;31;0.0;31.0
1;9;"901";1;2026;2;2850.0;2740.0;28;28.0;0.0
1;9;"901";1;2026;3;2900.0;2710.0;31;31.0;0.0
1;9;"901";1;2026;4;2880.0;2770.0;30;30.0;0.0
1;9;"901";1;2026;5;2890.0;2760.0;31;31.0;0.0
1;9;"901";1;2026;6;3030.0;2820.0;30;30.0;0.0
1;9;"901";1;2026;7;2920.0;2800.0;31;31.0;0.0
1;9;"901";1;2026;8;2900.0;2850.0;31;31.0;0.0
1;9;"901";1;2026;9;2950.0;0.0;30;0.0;30.0
1;9;"901";1;2026;10;3000.0;2800.0;31;31.0;0.0
1;9;"901";1;2026;11;2910.0;2740.0;30;30.0;0.0
1;9;"901";1;2026;12;2820.0;2710.0;31;31.0;0.0
1;9;"902";1;2024;1;2740.0;2560.0;31;31.0;0.0
1;9;"902";1;2024;2;2700.0;2590.0;29;29.0;0.0
1;9;"902";1;2024;3;2760.0;2580.0;31;31.0;0.0
1;9;"902";1;2024;4;2730.0;2590.0;30;30.0;0.0
1;9;"902";1;2024;5;2740.0;2630.0;31;31.0;0.0
1;9;"902";1;2024;6;2740.0;2700.0;30;30.0;0.0
1;9;"902";1;2024;7;2830.0;2700.0;31;31.0;0.0
1;9;"902";1;2024;8;2870.0;2680.0;31;31.0;0.0
1;9;"902";1;2024;9;2710.0;2670.0;30;30.0;0.0
1;9;"902";1;2024;10;2860.0;2670.0;31;31.0;0.0
1;9;"902";1;2024;11;2700.0;2630.0;30;30.0;0.0
1;9;"902";1;2024;12;2670.0;2580.0;31;31.0;0.0
1;9;"902";1;2025;1;2840.0;2700.0;31;31.0;0.0
1;9;"902";1;2025;2;2920.0;2720.0;28;28.0;0.0
1;9;"902";1;2025;3;2890.0;2750.0;31;31.0;0.0
1;9;"902";1;2025;4;2800.0;2720.0;30;30.0;0.0
1;9;"902";1;2025;5;2960.0;2780.0;31;31.0;0.0
1;9;"902";1;2025;6;2860.0;2790.0;30;30.0;0.0
1;9;"902";1;2025;7;2910.0;2810.0;31;31.0;0.0
1;9;"902";1;2025;8;3000.0;2810.0;31;31.0;0.0
1;9;"902";1;2025;9;2940.0;2820.0;30;30.0;0.0
1;9;"902";1;2025;10;2910.0;2760.0;31;31.0;0.0
1;9;"902";1;2025;11;2850.0;2700.0;30;30.0;0.0
1;9;"902";1;2025;12;2790.0;2680.0;31;31.0;0.0
1;9;"902";1;2026;1;2980.0;2810.0;31;31.0;0.0
1;9;"902";1;2026;2;2860.0;2810.0;28;28.0;0.0
1;9;"902";1;2026;3;2930.0;2840.0;31;31.0;0.0
1;9;"902";1;2026;4;2940.0;2870.0;30;30.0;0.0
1;9;"902";1;2026;5;2990.0;2880.0;31;31.0;0.0
1;9;"902";1;2026;6;2970.0;2880.0;30;30.0;0.0
1;9;"902";1;2026;7;3100.0;0.0;31;0.0;31.0
1;9;"902";1;2026;8;3000.0;2920.0;31;31.0;0.0
1;9;"902";1;2026;9;2980.0;2890.0;30;30.0;0.0
1;9;"902";1;2026;10;3000.0;2850.0;31;31.0;0.0
1;9;"902";1;2026;11;3020.0;2870.0;30;30.0;0.0
1;9;"902";1;2026;12;3020.0;2830.0;31;31.0;0.0
2;10;"1001";1;2024;1;2410.0;2270.0;31;31.0;0.0
2;10;"1001";1;2024;2;2290.0;2220.0;29;29.0;0.0
2;10;"1001";1;2024;3;2410.0;2300.0;31;31.0;0.0
2;10;"1001";1;2024;4;2340.0;2290.0;30;30.0;0.0
2;10;"1001";1;2024;5;2360.0;2310.0;31;31.0;0.0
2;10;"1001";1;2024;6;2460.0;2350.0;30;30.0;0.0
2;10;"1001";1;2024;7;2510.0;2380.0;31;31.0;0.0
2;10;"1001";1;2024;8;2480.0;2360.0;31;31.0;0.0
2;10;"1001";1;2024;9;2430.0;2350.0;30;30.0;0.0
2;10;"1001";1;2024;10;2400.0;2340.0;31;31.0;0.0
2;10;"1001";1;2024;11;2410.0;2260.0;30;30.0;0.0
2;10;"1001";1;2024;12;2380.0;0.0;31;0.0;31.0
2;10;"1001";1;2025;1;2520.0;2360.0;31;31.0;0.0
2;10;"1001";1;2025;2;2510.0;2380.0;28;28.0;0.0
2;10;"1001";1;2025;3;2440.0;2400.0;31;31.0;0.0
2;10;"1001";1;2025;4;2530.0;0.0;30;0.0;30.0
2;10;"1001";1;2025;5;2510.0;2430.0;31;31.0;0.0
2;10;"1001";1;2025;6;2550.0;2440.0;30;30.0;0.0
2;10;"1001";1;2025;7;2610.0;0.0;31;0.0;31.0
2;10;"1001";1;2025;8;2660.0;2480.0;31;31.0;0.0
2;10;"1001";1;2025;9;2480.0;2430.0;30;30.0;0.0
2;10;"1001";1;2025;10;2560.0;2410.0;31;31.0;0.0
2;10;"1001";1;2025;11;2530.0;2420.0;30;30.0;0.0
2;10;"1001";1;2025;12;2420.0;2380.0;31;31.0;0.0
2;10;"1001";1;2026;1;2450.0;2410.0;31;31.0;0.0
2;10;"1001";1;2026;2;2530.0;0.0;28;0.0;28.0
2;10;"1001";1;2026;3;2490.0;2450.0;31;31.0;0.0
2;10;"1001";1;2026;4;2650.0;0.0;30;0.0;30.0
2;10;"1001";1;2026;5;2680.0;2520.0;31;31.0;0.0
2;10;"1001";1;2026;6;2610.0;2510.0;30;30.0;0.0
2;10;"1001";1;2026;7;2700.0;2570.0;31;31.0;0.0
2;10;"1001";1;2026;8;2740.0;2560.0;31;31.0;0.0
2;10;"1001";1;2026;9;2620.0;0.0;30;0.0;30.0
2;10;"1001";1;2026;10;2670.0;2520.0;31;31.0;0.0
2;10;"1001";1;2026;11;2630.0;2450.0;30;30.0;0.0
2;10;"1001";1;2026;12;2610.0;2480.0;31;31.0;0.0
2;10;"1002";0;2024;1;1750.0;1710.0;31;31.0;0.0
2;10;"1002";0;2024;2;1860.0;1760.0;29;29.0;0.0
2;10;"1002";0;2024;3;1820.0;1730.0;31;31.0;0.0
2;10;"1002";0;2024;4;1800.0;1770.0;30;30.0;0.0
2;10;"1002";0;2024;5;1930.0;1840.0;31;31.0;0.0
2;10;"1002";0;2024;6;1890.0;1820.0;30;30.0;0.0
2;10;"1002";0;2024;7;1900.0;1860.0;31;31.0;0.0
2;10;"1002";0;2024;8;1960.0;0.0;31;0.0;31.0
2;10;"1002";0;2024;9;1930.0;1860.0;30;30.0;0.0
2;10;"1002";0;2024;10;1920.0;1810.0;31;31.0;0.0
2;10;"1002";0;2024;11;1890.0;1790.0;30;30.0;0.0
2;10;"1002";0;2024;12;1850.0;1770.0;31;31.0;0.0
2;10;"1002";0;2025;1;1930.0;1840.0;31;31.0;0.0
2;10;"1002";0;2025;2;1910.0;1810.0;28;28.0;0.0
2;10;"1002";0;2025;3;1990.0;1870.0;31;31.0;0.0
2;10;"1002";0;2025;4;1960.0;1890.0;30;30.0;0.0
2;10;"1002";0;2025;5;1990.0;1880.0;31;31.0;0.0
2;10;"1002";0;2025;6;1980.0;1880.0;30;30.0;0.0
2;10;"1002";0;2025;7;2060.0;1940.0;31;31.0;0.0
2;10;"1002";0;2025;8;2090.0;1960.0;31;31.0;0.0
2;10;"1002";0;2025;9;2000.0;1920.0;30;30.0;0.0
2;10;"1002";0;2025;10;1990.0;1910.0;31;31.0;0.0
2;10;"1002";0;2025;11;1980.0;1870.0;30;30.0;0.0
2;10;"1002";0;2025;12;1950.0;1860.0;31;31.0;0.0
2;10;"1002";0;2026;1;1880.0;1850.0;31;31.0;0.0
2;10;"1002";0;2026;2;1990.0;1910.0;28;28.0;0.0
2;10;"1002";0;2026;3;1940.0;1900.0;31;31.0;0.0
2;10;"1002";0;2026;4;1930.0;1900.0;30;30.0;0.0
2;10;"1002";0;2026;5;2030.0;1980.0;31;31.0;0.0
2;10;"1002";0;2026;6;2080.0;1970.0;30;30.0;0.0
2;10;"1002";0;2026;7;2140.0;2000.0;31;31.0;0.0
2;10;"1002";0;2026;8;2120.0;1980.0;31;31.0;0.0
2;10;"1002";0;2026;9;2030.0;1990.0;30;30.0;0.0
2;10;"1002";0;2026;10;2040.0;1990.0;31;31.0;0.0
2;10;"1002";0;2026;11;2040.0;1940.0;30;30.0;0.0
2;10;"1002";0;2026;12;2050.0;1910.0;31;31.0;0.0
2;1;"101";2;2024;1;2830.0;2760.0;31;31.0;0.0
2;1;"101";2;2024;2;2940.0;2760.0;29;29.0;0.0
2;1;"101";2;2024;3;2840.0;2780.0;31;31.0;0.0
2;1;"101";2;2024;4;2980.0;2780.0;30;30.0;0.0
2;1;"101";2;2024;5;2970.0;0.0;31;0.0;31.0
2;1;"101";2;2024;6;2920.0;2840.0;30;30.0;0.0
2;1;"101";2;2024;7;3040.0;2850.0;31;31.0;0.0
2;1;"101";2;2024;8;2970.0;2850.0;31;31.0;0.0
2;1;"101";2;2024;9;2980.0;2820.0;30;30.0;0.0
2;1;"101";2;2024;10;2900.0;2850.0;31;31.0;0.0
2;1;"101";2;2024;11;2920.0;2800.0;30;30.0;0.0
2;1;"101";2;2024;12;2860.0;2750.0;31;31.0;0.0
2;1;"101";2;2025;1;3080.0;2880.0;31;31.0;0.0
2;1;"101";2;2025;2;2890.0;2840.0;28;28.0;0.0
2;1;"101";2;2025;3;3070.0;2930.0;31;31.0;0.0
2;1;"101";2;2025;4;2990.0;2890.0;30;30.0;0.0
2;1;"101";2;2025;5;3110.0;2970.0;31;31.0;0.0
2;1;"101";2;2025;6;3130.0;2970.0;30;30.0;0.0
2;1;"101";2;2025;7;3070.0;2970.0;31;31.0;0.0
2;1;"101";2;2025;8;3200.0;0.0;31;0.0;31.0
2;1;"101";2;2025;9;3110.0;2950.0;30;30.0;0.0
